operator_id,inbound_calls,outbound_calls,missed_inbound_calls,answered_inbound_calls,avg_call_duration,avg_total_call_duration,avg_wait_time,inbound_attempts,pct_missed_calls,total_calls_handled,low_outbound_activity
937772,0,1,0,0,0.0,18.0,,0,,1,True
937774,140,138,0,140,622.9333333333333,789.1666666666666,79.91666666666667,140,0.0,278,True
937778,0,1,0,0,0.0,19.0,,0,,1,True
937780,160,783,2,158,480.5052631578947,712.4421052631579,49.083333333333336,160,0.0125,943,False
937782,25,26,0,25,54.921052631578945,82.60526315789474,20.875,25,0.0,51,True
937786,3,12,0,3,146.28571428571428,183.42857142857142,13.5,3,0.0,15,True
937788,125,472,0,125,367.7283950617284,501.71604938271605,52.111111111111114,125,0.0,597,True
937808,127,811,1,126,447.62068965517244,696.5172413793103,45.7,127,0.007874015748031496,938,False
937810,80,274,0,80,173.5568181818182,261.9886363636364,23.06451612903226,80,0.0,354,True
937812,166,187,1,165,395.0375,479.9125,75.26666666666667,166,0.006024096385542169,353,True
937854,164,553,0,164,373.17525773195877,511.3298969072165,48.58064516129032,164,0.0,717,False
937856,11,28,0,11,63.61538461538461,93.6923076923077,17.142857142857142,11,0.0,39,True
937860,224,1424,5,219,1043.4938271604938,1453.8148148148148,54.0,224,0.022321428571428572,1648,False
937862,122,353,0,122,683.8235294117648,802.564705882353,48.93103448275862,122,0.0,475,True
937864,48,49,1,47,347.51851851851853,397.2962962962963,27.5,48,0.020833333333333332,97,True
937868,63,250,1,62,427.6216216216216,515.2837837837837,30.130434782608695,63,0.015873015873015872,313,True
937870,0,13,0,0,26.0,76.25,,0,,13,True
937872,0,1,0,0,0.0,18.0,,0,,1,True
937874,19,131,1,18,550.5625,786.375,28.666666666666668,19,0.05263157894736842,150,True
937880,7,0,0,7,65.4,78.4,13.0,7,0.0,7,False
937888,193,972,0,193,549.28125,824.9583333333334,45.371428571428574,193,0.0,1165,False
937898,9,32,2,7,561.2,701.6,34.0,9,0.2222222222222222,41,True
937900,0,4,0,0,30.5,86.5,,0,,4,True
937902,247,899,1,246,812.5274725274726,1097.6703296703297,97.36666666666666,247,0.004048582995951417,1146,False
937956,773,1,24,749,1487.5833333333333,1504.7333333333333,17.440677966101696,773,0.031047865459249677,774,True
937958,292,0,8,284,657.6603773584906,696.4905660377359,38.83018867924528,292,0.0273972602739726,292,False
937960,204,0,2,202,629.0212765957447,676.9787234042553,47.95744680851064,204,0.00980392156862745,204,False
937962,106,0,3,103,364.6216216216216,414.13513513513516,49.513513513513516,106,0.02830188679245283,106,False
937966,243,819,2,241,500.1847826086956,700.6739130434783,63.9375,243,0.00823045267489712,1062,False
937980,82,145,0,82,368.52,452.14,42.8,82,0.0,227,True
937984,24,39,0,24,77.57692307692308,107.46153846153847,25.333333333333332,24,0.0,63,True
937988,72,274,0,72,367.23880597014926,500.13432835820896,30.8,72,0.0,346,True
938022,14,265,0,14,684.1875,1019.9375,30.2,14,0.0,279,True
938070,0,671,0,0,4235.625,5980.875,,0,,671,False
938072,0,472,0,0,2295.5,3395.875,,0,,472,True
938074,0,611,0,0,3436.1,4747.0,,0,,611,False
938078,0,750,0,0,3628.090909090909,5240.454545454545,,0,,750,False
938080,0,660,0,0,3964.75,5836.375,,0,,660,False
938414,93,46,2,91,667.6428571428571,754.1071428571429,238.55555555555554,93,0.021505376344086023,139,True
938432,9,0,0,9,222.5,253.16666666666666,30.666666666666668,9,0.0,9,False
938612,64,125,0,64,410.4864864864865,453.86486486486484,20.11764705882353,64,0.0,189,True
938614,33,29,1,32,147.30434782608697,176.30434782608697,15.76923076923077,33,0.030303030303030304,62,True
938842,0,90,0,0,714.8333333333334,838.9166666666666,,0,,90,True
938896,1058,2272,5,1053,1068.927536231884,1468.876811594203,174.08510638297872,1058,0.004725897920604915,3330,False
939212,8,9,0,8,48.07142857142857,62.142857142857146,21.285714285714285,8,0.0,17,True
939218,11,359,0,11,450.82758620689657,597.1379310344828,9.666666666666666,11,0.0,370,True
939222,34,873,0,34,728.0,965.9382716049382,19.61904761904762,34,0.0,907,False
939224,32,1341,1,31,233.91549295774647,459.7042253521127,34.333333333333336,32,0.03125,1373,False
939236,0,5,0,0,527.3333333333334,549.0,,0,,5,True
939370,482,491,4,478,1837.263888888889,2090.527777777778,207.5681818181818,482,0.008298755186721992,973,True
939376,261,1075,1,260,1948.6344086021506,2210.043010752688,123.56666666666666,261,0.0038314176245210726,1336,False
939470,19,729,0,19,1148.1,1602.3666666666666,36.714285714285715,19,0.0,748,False
939474,187,561,0,187,1313.0967741935483,1505.516129032258,135.85,187,0.0,748,False
939476,40,716,1,39,1255.4285714285713,1690.2,53.0,40,0.025,756,False
939478,19,105,1,18,272.48837209302326,309.69767441860466,44.75,19,0.05263157894736842,124,True
939684,17,131,0,17,218.075,265.3,22.0,17,0.0,148,True
939698,2,1,0,2,18.0,31.333333333333332,13.0,2,0.0,3,True
939706,519,1023,4,515,980.0441176470588,1316.6029411764705,144.84848484848484,519,0.007707129094412331,1542,False
939708,10,36,1,9,304.1111111111111,381.22222222222223,17.714285714285715,10,0.1,46,True
939716,8,16,0,8,106.0,124.5,20.0,8,0.0,24,True
939718,0,10,0,0,3.75,16.5,,0,,10,True
939736,0,19,0,0,19.0,38.125,,0,,19,True
939738,0,634,0,0,495.6,617.8666666666667,,0,,634,False
939762,808,1878,0,808,784.9767441860465,1135.4031007751937,334.7560975609756,808,0.0,2686,False
939886,0,281,0,0,499.8222222222222,568.8222222222222,,0,,281,True
940430,64,27,1,63,301.44444444444446,315.8888888888889,2.44,64,0.015625,91,True
940432,139,166,0,139,741.6363636363636,816.0681818181819,60.470588235294116,139,0.0,305,True
940434,126,133,0,126,449.43548387096774,479.48387096774195,29.666666666666668,126,0.0,259,True
940436,30,6,0,30,300.2857142857143,327.5,36.111111111111114,30,0.0,36,True
940438,62,374,0,62,558.7777777777778,631.5277777777778,15.363636363636363,62,0.0,436,True
940440,46,14,0,46,291.5,320.5833333333333,32.4375,46,0.0,60,True
940442,196,297,3,193,564.6805555555555,625.3472222222222,4.962962962962963,196,0.015306122448979591,493,True
940456,26,32,0,26,50.72222222222222,62.02777777777778,14.266666666666667,26,0.0,58,True
940458,23,66,0,23,245.11627906976744,276.72093023255815,37.73684210526316,23,0.0,89,True
940460,0,82,0,0,605.7931034482758,634.0344827586207,,0,,82,True
940474,0,26,0,0,51.333333333333336,64.46666666666667,,0,,26,True
940486,0,23,0,0,159.0,199.5,,0,,23,True
940508,2,0,0,2,74.0,115.5,41.5,2,0.0,2,False
940512,1,0,0,1,1.0,20.0,19.0,1,0.0,1,False
940514,1,0,0,1,6.0,17.0,11.0,1,0.0,1,False
940568,3,7,0,3,86.16666666666667,95.66666666666667,9.0,3,0.0,10,True
940588,2127,67,30,2097,2837.8529411764707,2950.544117647059,127.23076923076923,2127,0.014104372355430184,2194,True
940596,1,406,0,1,849.5333333333333,1369.0,4.0,1,0.0,407,True
940610,1,1,0,1,55.5,74.0,4.0,1,0.0,2,True
940614,145,426,3,142,832.1428571428571,1117.357142857143,42.81818181818182,145,0.020689655172413793,571,True
940616,578,2393,6,572,1256.923076923077,1867.3974358974358,103.16129032258064,578,0.010380622837370242,2971,False
940622,677,718,16,661,1068.9661016949153,1374.406779661017,109.25,677,0.023633677991137372,1395,False
940624,572,1166,6,566,1223.2278481012659,1563.4683544303798,95.3529411764706,572,0.01048951048951049,1738,False
940630,1985,127,17,1968,3039.1639344262294,3203.8524590163934,165.9591836734694,1985,0.008564231738035265,2112,True
940634,432,1623,6,426,1548.4626865671642,2066.283582089552,111.53333333333333,432,0.013888888888888888,2055,False
940652,414,860,9,405,1103.6181818181817,1480.6363636363637,61.32142857142857,414,0.021739130434782608,1274,False
940658,862,1726,10,852,1554.2857142857142,1934.9166666666667,113.0,862,0.01160092807424594,2588,False
940772,2,0,0,2,306.0,315.0,9.0,2,0.0,2,False
940782,0,8,0,0,63.0,83.5,,0,,8,True
940788,0,11,0,0,44.42857142857143,71.57142857142857,,0,,11,True
940802,0,5,0,0,13.5,45.0,,0,,5,True
940814,0,2,0,0,4.5,24.0,,0,,2,True
940828,1,7,0,1,65.5,96.0,2.0,1,0.0,8,True
940842,0,2,0,0,37.0,75.5,,0,,2,True
940848,0,2,0,0,23.5,55.0,,0,,2,True
940952,141,110,0,141,45.46875,144.65625,139.53846153846155,141,0.0,251,True
940968,18,0,0,18,290.38461538461536,314.46153846153845,24.076923076923077,18,0.0,18,False
941192,0,1139,0,0,660.8269230769231,1040.673076923077,,0,,1139,False
941384,48,655,0,48,721.3488372093024,892.8488372093024,23.125,48,0.0,703,False
941390,1,369,0,1,843.5714285714286,1668.5714285714287,5.0,1,0.0,370,True
941628,1,147,0,1,980.9090909090909,1172.090909090909,19.0,1,0.0,148,True
941736,0,10,0,0,36.0,50.5,,0,,10,True
941740,0,8,0,0,64.5,75.5,,0,,8,True
941786,3,0,0,3,309.0,348.0,39.0,3,0.0,3,False
941810,0,4,0,0,40.0,58.333333333333336,,0,,4,True
941816,0,1,0,0,19.0,29.0,,0,,1,True
941826,0,1,0,0,0.0,2.0,,0,,1,True
941838,0,9,0,0,24.25,43.75,,0,,9,True
941842,0,3,0,0,34.333333333333336,46.0,,0,,3,True
941844,7,11,1,6,42.7,65.6,29.25,7,0.14285714285714285,18,True
942174,0,6,0,0,154.66666666666666,181.66666666666666,,0,,6,True
942214,2,0,0,2,38.0,48.5,10.5,2,0.0,2,False
943050,0,73,0,0,493.0,788.0,,0,,73,True
943066,89,171,0,89,424.91379310344826,485.8103448275862,73.8125,89,0.0,260,True
943818,1,22,0,1,293.8333333333333,352.3333333333333,5.0,1,0.0,23,True
944210,114,46,0,114,512.1470588235294,660.5294117647059,219.73684210526315,114,0.0,160,True
944216,235,133,24,211,432.7752808988764,550.1123595505618,160.92307692307693,235,0.10212765957446808,368,True
944218,245,164,15,230,533.3444444444444,656.2888888888889,187.41666666666666,245,0.061224489795918366,409,True
944220,265,221,18,247,486.08490566037733,614.2075471698113,187.41176470588235,265,0.06792452830188679,486,True
944222,185,344,17,168,539.3125,658.0625,139.26666666666668,185,0.0918918918918919,529,True
944226,180,109,30,150,391.27272727272725,498.0568181818182,153.58,180,0.16666666666666666,289,True
944228,29,5,0,29,346.61538461538464,459.53846153846155,141.3,29,0.0,34,True
944246,9,1,0,9,256.3333333333333,314.3333333333333,66.6,9,0.0,10,True
944310,3,0,0,3,126.0,133.5,7.5,3,0.0,3,False
944474,6,12,0,6,21.857142857142858,73.57142857142857,75.0,6,0.0,18,True
944476,189,16,0,189,437.6875,521.53125,97.84615384615384,189,0.0,205,True
944560,5,1,0,5,16.5,41.25,29.666666666666668,5,0.0,6,True
944564,2,0,0,2,20.0,34.0,14.0,2,0.0,2,False
944644,26,145,0,26,209.94,272.34,45.357142857142854,26,0.0,171,True
944646,219,333,1,218,537.5972222222222,637.5416666666666,85.625,219,0.0045662100456621,552,True
944648,5,41,0,5,106.28,131.48,66.0,5,0.0,46,True
944764,355,256,2,353,892.9333333333333,1054.8222222222223,117.76190476190476,355,0.005633802816901409,611,True
944766,152,140,1,151,627.1111111111111,775.925925925926,114.5,152,0.006578947368421052,292,True
944808,229,0,0,229,874.3,891.8,17.5,229,0.0,229,False
944908,2,0,0,2,1.5,15.0,13.5,2,0.0,2,False
945046,60,29,4,56,385.5,463.5,81.92307692307692,60,0.06666666666666667,89,True
945052,59,16,2,57,428.6842105263158,475.6842105263158,82.88888888888889,59,0.03389830508474576,75,True
945058,4,1,0,4,15.0,43.333333333333336,37.5,4,0.0,5,True
945074,0,3,0,0,0.0,26.0,,0,,3,True
945274,0,1,0,0,1.0,15.0,,0,,1,True
945278,0,4001,0,0,4915.818181818182,7881.409090909091,,0,,4001,False
945280,0,2399,0,0,4677.046511627907,5705.46511627907,,0,,2399,False
945282,0,2309,0,0,3505.285714285714,4282.535714285715,,0,,2309,False
945284,0,2071,0,0,2603.7073170731705,3520.0975609756097,,0,,2071,False
945286,0,6880,0,0,2365.2096774193546,4543.387096774193,,0,,6880,False
945288,0,2209,0,0,4940.388888888889,6072.888888888889,,0,,2209,False
945290,0,3373,0,0,925.515625,2227.859375,,0,,3373,False
945294,0,3368,0,0,6767.775,8385.025,,0,,3368,False
945296,0,2434,0,0,2392.605633802817,3029.6338028169016,,0,,2434,False
945298,0,1313,0,0,3200.4545454545455,3785.0454545454545,,0,,1313,False
945302,0,6138,0,0,4621.257142857143,6555.928571428572,,0,,6138,False
945304,0,2576,0,0,6198.6578947368425,7508.0,,0,,2576,False
945308,0,1584,0,0,4966.548387096775,5928.741935483871,,0,,1584,False
945310,0,3311,0,0,7174.955555555555,8780.266666666666,,0,,3311,False
945312,0,2146,0,0,4397.96,5259.14,,0,,2146,False
945314,0,1763,0,0,2008.1016949152543,2639.169491525424,,0,,1763,False
945316,0,2575,0,0,3406.2622950819673,4233.672131147541,,0,,2575,False
945318,0,1839,0,0,5243.53125,6299.46875,,0,,1839,False
945320,0,2177,0,0,5571.710526315789,6638.710526315789,,0,,2177,False
945322,0,4775,0,0,3718.746031746032,5332.0952380952385,,0,,4775,False
945324,0,2226,0,0,2444.1020408163267,3574.183673469388,,0,,2226,False
945710,1,0,0,1,50.0,67.0,17.0,1,0.0,1,False
945728,0,87,0,0,226.125,440.75,,0,,87,True
945894,0,1464,0,0,1007.0588235294117,2556.4117647058824,,0,,1464,False
945898,0,3,0,0,0.0,1.0,,0,,3,True
945900,0,4210,0,0,906.3720930232558,2736.8837209302324,,0,,4210,False
945902,0,2835,0,0,618.0263157894736,1869.3157894736842,,0,,2835,False
945904,0,3813,0,0,1308.4864864864865,3381.945945945946,,0,,3813,False
946020,1,0,0,1,5.0,8.0,3.0,1,0.0,1,False
946032,1,0,0,1,95.0,103.0,8.0,1,0.0,1,False
946072,1,1,0,1,87.5,91.0,6.0,1,0.0,2,True
946454,0,13,0,0,0.0,0.0,,0,,13,True
946468,1,0,0,1,18.0,43.0,25.0,1,0.0,1,False
946582,44,27,0,44,236.0,256.2608695652174,8.0,44,0.0,71,True
946916,32,0,0,32,105.9090909090909,147.9090909090909,42.0,32,0.0,32,False
946988,3,5,0,3,29.75,40.5,15.0,3,0.0,8,True
947304,35,645,3,32,778.171875,901.859375,11.555555555555555,35,0.08571428571428572,680,False
947306,1,0,0,1,21.0,31.0,10.0,1,0.0,1,False
947480,0,5,0,0,54.75,68.5,,0,,5,True
947590,0,166,0,0,154.425,208.625,,0,,166,True
947592,0,803,0,0,773.8333333333334,1165.9333333333334,,0,,803,False
947596,0,1,0,0,56.0,72.0,,0,,1,True
947598,0,412,0,0,221.85,394.375,,0,,412,True
947600,0,303,0,0,153.4848484848485,311.54545454545456,,0,,303,True
947604,1,912,0,1,813.304347826087,1197.0,14.0,1,0.0,913,False
947610,2,19,0,2,191.0,207.92857142857142,9.5,2,0.0,21,True
947612,1,107,0,1,249.75675675675674,290.81081081081084,18.0,1,0.0,108,True
947614,0,995,0,0,348.275,676.85,,0,,995,False
947616,0,1967,0,0,712.6521739130435,1423.1304347826087,,0,,1967,False
947618,0,1076,0,0,733.7297297297297,1221.2702702702702,,0,,1076,False
947620,0,1158,0,0,411.25531914893617,832.1489361702128,,0,,1158,False
947636,0,102,0,0,315.1,503.8,,0,,102,True
947638,2,1165,0,2,416.6046511627907,825.8372093023256,27.0,2,0.0,1167,False
947640,0,418,0,0,379.3703703703704,625.0,,0,,418,True
947642,1,901,0,1,241.35714285714286,655.1904761904761,14.0,1,0.0,902,False
947644,0,446,0,0,367.46666666666664,529.7555555555556,,0,,446,True
947646,0,1893,0,0,970.1428571428571,2126.8285714285716,,0,,1893,False
947648,0,2813,0,0,1314.1951219512196,2557.0731707317073,,0,,2813,False
947650,0,1603,0,0,1212.7333333333333,1904.0666666666666,,0,,1603,False
947652,0,515,0,0,371.28125,728.03125,,0,,515,True
947654,0,2257,0,0,1340.6,2626.775,,0,,2257,False
947658,0,2668,0,0,836.3877551020408,1832.591836734694,,0,,2668,False
947816,11,29,0,11,97.5,135.75,36.666666666666664,11,0.0,40,True
947818,12,33,0,12,105.64285714285714,143.35714285714286,34.25,12,0.0,45,True
947820,0,9,0,0,163.5,202.5,,0,,9,True
948150,24,9,0,24,125.875,171.125,84.66666666666667,24,0.0,33,True
948170,2,3,0,2,97.33333333333333,123.0,15.0,2,0.0,5,True
948182,111,452,0,111,391.29333333333335,529.3466666666667,56.52,111,0.0,563,True
948282,1,0,0,1,60.0,61.0,1.0,1,0.0,1,False
948284,4,0,0,4,18.0,44.75,26.75,4,0.0,4,False
948286,319,0,15,304,475.64864864864865,610.8918918918919,135.24324324324326,319,0.047021943573667714,319,False
948288,22,0,1,21,143.6,173.2,29.6,22,0.045454545454545456,22,False
948524,4,0,0,4,41.25,46.75,5.5,4,0.0,4,False
948756,1,170,1,0,488.0833333333333,551.4583333333334,8.0,1,1.0,171,True
948758,18,518,1,17,895.1489361702128,1036.6808510638298,57.375,18,0.05555555555555555,536,True
949252,3,0,0,3,150.0,170.0,20.0,3,0.0,3,False
949420,5,1,0,5,191.4,193.8,1.0,5,0.0,6,True
950444,0,86,0,0,897.3571428571429,947.4285714285714,,0,,86,True
950632,1,0,0,1,25.0,38.0,13.0,1,0.0,1,False
950634,9,0,0,9,14.75,28.5,13.75,9,0.0,9,False
950640,1,0,0,1,184.0,193.0,9.0,1,0.0,1,False
950672,1,53,0,1,207.54166666666666,248.20833333333334,13.0,1,0.0,54,True
950806,6,3,0,6,44.0,63.666666666666664,16.75,6,0.0,9,True
950972,4,816,0,4,1726.7272727272727,2553.3636363636365,29.25,4,0.0,820,False
951046,3,34,0,3,93.45454545454545,137.63636363636363,14.0,3,0.0,37,True
951118,4,0,0,4,64.5,97.0,32.5,4,0.0,4,False
951186,92,8,0,92,477.7647058823529,525.8823529411765,66.0,92,0.0,100,True
951290,1,20,0,1,144.36363636363637,201.27272727272728,17.0,1,0.0,21,True
951332,8,5,0,8,106.375,141.875,64.0,8,0.0,13,True
951408,0,30,0,0,130.3846153846154,142.0,,0,,30,True
951490,27,0,1,26,227.4375,252.4375,25.0,27,0.037037037037037035,27,False
951492,28,157,0,28,336.1186440677966,373.7118644067797,46.142857142857146,28,0.0,185,True
951506,40,197,0,40,315.07272727272726,379.09090909090907,94.82352941176471,40,0.0,237,True
951508,336,146,21,315,505.73333333333335,612.2,192.9090909090909,336,0.0625,482,True
951526,15,0,0,15,94.0909090909091,114.0,19.90909090909091,15,0.0,15,False
951614,5,0,0,5,89.0,112.33333333333333,23.333333333333332,5,0.0,5,False
951648,0,161,0,0,1181.5,1910.25,,0,,161,True
951650,1,10,0,1,42.5,94.25,45.0,1,0.0,11,True
952114,1,612,0,1,1327.2941176470588,1881.8235294117646,3.0,1,0.0,613,False
952116,0,354,0,0,1366.888888888889,2002.2222222222222,,0,,354,True
952126,7,0,0,7,63.4,83.6,20.2,7,0.0,7,False
952196,2,2,0,2,22.5,37.5,12.0,2,0.0,4,True
952292,2,0,0,2,451.0,532.0,81.0,2,0.0,2,False
952392,0,1496,0,0,957.9090909090909,1636.25,,0,,1496,False
952458,0,1556,0,0,1191.4594594594594,2035.4594594594594,,0,,1556,False
952460,0,177,0,0,370.6521739130435,515.695652173913,,0,,177,True
952462,8,1,0,8,75.0,100.85714285714286,28.166666666666668,8,0.0,9,True
952466,0,88,0,0,366.0,838.0,,0,,88,True
952468,0,1127,0,0,872.2432432432432,1419.3243243243244,,0,,1127,False
952656,4,38,0,4,120.84,139.2,7.5,4,0.0,42,True
952666,1,0,0,1,56.0,71.0,15.0,1,0.0,1,False
952678,1,0,0,1,91.0,121.0,30.0,1,0.0,1,False
952734,409,0,0,409,5908.526315789473,5932.315789473684,23.789473684210527,409,0.0,409,False
952914,78,580,0,78,656.5102040816327,847.0408163265306,38.86666666666667,78,0.0,658,False
952916,1,7,0,1,101.4,141.4,25.0,1,0.0,8,True
952948,3542,1178,8,3534,4910.729166666667,5135.416666666667,170.84848484848484,3542,0.002258610954263128,4720,False
952954,2,0,0,2,7.5,8.5,1.0,2,0.0,2,False
952968,2,1,0,2,10.0,14.333333333333334,5.0,2,0.0,3,True
952982,8,0,0,8,65.16666666666667,66.33333333333333,1.1666666666666667,8,0.0,8,False
953362,0,10,0,0,97.5,108.75,,0,,10,True
953458,0,59,0,0,749.8333333333334,943.5,,0,,59,True
953460,0,7,0,0,2.1666666666666665,2.8333333333333335,,0,,7,True
953462,0,684,0,0,2250.233333333333,2656.6,,0,,684,False
953464,52,317,1,51,436.47727272727275,554.7954545454545,28.58823529411765,52,0.019230769230769232,369,True
953940,1,0,0,1,17.0,26.0,9.0,1,0.0,1,False
953952,7,0,0,7,190.66666666666666,221.0,30.333333333333332,7,0.0,7,False
954086,31,1,0,31,158.5,194.5,64.0,31,0.0,32,True
954284,0,1,0,0,0.0,3.0,,0,,1,True
954290,10,0,0,10,153.0,181.14285714285714,28.142857142857142,10,0.0,10,False
954318,1,1,0,1,6.0,11.0,4.0,1,0.0,2,True
954376,0,4,0,0,8.0,28.25,,0,,4,True
954378,0,8,0,0,33.6,60.0,,0,,8,True
954380,0,4,0,0,24.333333333333332,44.666666666666664,,0,,4,True
954616,7,0,0,7,67.33333333333333,75.0,7.666666666666667,7,0.0,7,False
954642,0,385,0,0,1083.8125,1583.0625,,0,,385,True
954650,462,837,3,459,1060.8412698412699,1392.3492063492063,229.0,462,0.006493506493506494,1299,False
954750,223,69,1,222,554.25,699.725,271.0,223,0.004484304932735426,292,True
954810,37,0,0,37,248.8181818181818,279.3636363636364,30.545454545454547,37,0.0,37,False
955032,38,34,1,37,143.11111111111111,178.88888888888889,27.333333333333332,38,0.02631578947368421,72,True
955068,0,2,0,0,0.0,0.0,,0,,2,True
955082,0,14,0,0,16.444444444444443,24.11111111111111,,0,,14,True
955086,0,1,0,0,8.0,14.0,,0,,1,True
955090,0,26,0,0,77.83333333333333,89.83333333333333,,0,,26,True
955094,0,2,0,0,6.0,14.0,,0,,2,True
955164,2,3,0,2,27.0,46.6,26.0,2,0.0,5,True
955436,1,0,0,1,120.0,143.0,23.0,1,0.0,1,False
955820,0,9,0,0,25.666666666666668,49.666666666666664,,0,,9,True
956080,5,0,0,5,395.6666666666667,479.6666666666667,84.0,5,0.0,5,False
956268,6,22,0,6,44.77777777777778,82.88888888888889,31.333333333333332,6,0.0,28,True
956276,8,9,0,8,50.42857142857143,67.71428571428571,17.666666666666668,8,0.0,17,True
956292,3,2,0,3,19.0,32.25,11.666666666666666,3,0.0,5,True
956298,0,14,0,0,183.3,198.0,,0,,14,True
956480,86,0,0,86,597.1176470588235,669.8235294117648,72.70588235294117,86,0.0,86,False
956484,13,0,0,13,185.0,215.33333333333334,30.333333333333332,13,0.0,13,False
956664,1,0,0,1,99.0,108.0,9.0,1,0.0,1,False
957022,0,18,0,0,70.0,97.75,,0,,18,True
957922,3,16,1,2,566.7777777777778,603.0,13.0,3,0.3333333333333333,19,True
958394,22,0,0,22,419.7,435.4,15.7,22,0.0,22,False
958416,13,295,1,12,665.5135135135135,761.1621621621622,26.444444444444443,13,0.07692307692307693,308,True
958418,9,457,0,9,897.4285714285714,997.5714285714286,21.25,9,0.0,466,True
958430,22,284,0,22,622.5555555555555,697.1851851851852,45.44444444444444,22,0.0,306,True
958432,15,147,0,15,254.86,295.72,37.7,15,0.0,162,True
958434,23,138,1,22,328.59090909090907,375.72727272727275,81.0909090909091,23,0.043478260869565216,161,True
958440,0,81,0,0,548.75,569.55,,0,,81,True
958444,0,64,0,0,118.05,136.45,,0,,64,True
958452,27,423,1,26,778.8235294117648,917.7647058823529,28.916666666666668,27,0.037037037037037035,450,True
958454,2,24,0,2,61.92857142857143,76.07142857142857,30.0,2,0.0,26,True
958456,10,842,0,10,1071.942857142857,1546.4285714285713,44.0,10,0.0,852,False
958458,0,1,0,0,0.0,0.0,,0,,1,True
958460,103,112,3,100,328.0566037735849,445.1698113207547,319.625,103,0.02912621359223301,215,True
958468,7,516,0,7,1151.3170731707316,1346.9268292682927,61.0,7,0.0,523,True
958470,3,13,0,3,181.58333333333334,205.33333333333334,50.666666666666664,3,0.0,16,True
958472,0,28,0,0,111.6923076923077,130.23076923076923,,0,,28,True
958478,7,302,0,7,1355.344827586207,1546.6206896551723,47.4,7,0.0,309,True
958480,0,138,0,0,236.85714285714286,523.1428571428571,,0,,138,True
958640,10,11,1,9,153.84615384615384,168.69230769230768,10.5,10,0.1,21,True
958672,0,49,0,0,98.31818181818181,109.9090909090909,,0,,49,True
959118,0,14,0,0,150.83333333333334,197.83333333333334,,0,,14,True
959312,56,145,7,49,397.7,455.93333333333334,32.15384615384615,56,0.125,201,True
959596,0,9,0,0,99.5,129.0,,0,,9,True
960294,1,296,0,1,702.9333333333333,974.4,36.0,1,0.0,297,True
960296,2,170,0,2,488.09090909090907,675.4545454545455,63.0,2,0.0,172,True
960620,50,58,1,49,260.39285714285717,324.67857142857144,74.8,50,0.02,108,True
960648,33,79,0,33,510.44,595.08,72.375,33,0.0,112,True
960666,0,1,0,0,125.0,128.0,,0,,1,True
960670,0,3,0,0,50.0,74.5,,0,,3,True
960672,0,219,0,0,823.7,982.95,,0,,219,True
960674,0,2,0,0,0.0,0.0,,0,,2,True
960698,6,0,0,6,492.0,525.6666666666666,33.666666666666664,6,0.0,6,False
960950,0,14,0,0,135.75,160.0,,0,,14,True
961064,23,904,0,23,1685.8636363636363,2537.318181818182,28.833333333333332,23,0.0,927,False
961552,3,11,0,3,114.4,145.8,104.0,3,0.0,14,True
961770,79,0,0,79,184.0,238.125,54.125,79,0.0,79,False
962062,15,0,0,15,75.25,100.75,25.5,15,0.0,15,False
962168,4,0,0,4,70.75,88.0,17.25,4,0.0,4,False
962268,38,94,0,38,238.57142857142858,324.4642857142857,58.36363636363637,38,0.0,132,True
962658,331,320,0,331,724.6111111111111,864.3333333333334,194.35714285714286,331,0.0,651,True
962902,223,399,0,223,740.195652173913,932.1304347826087,134.16666666666666,223,0.0,622,True
962904,0,2,0,0,0.0,43.0,,0,,2,True
963716,0,1,0,0,25.0,39.0,,0,,1,True
964510,15,131,2,13,364.28,429.52,25.0,15,0.13333333333333333,146,True
964518,2,0,0,2,13.0,55.0,42.0,2,0.0,2,False
964666,43,814,3,40,2485.2272727272725,3367.0454545454545,64.22222222222223,43,0.06976744186046512,857,False
964712,6,9,0,6,28.333333333333332,72.66666666666667,40.666666666666664,6,0.0,15,True
964716,0,296,0,0,1481.1764705882354,1603.764705882353,,0,,296,True
965232,0,37,0,0,229.375,280.25,,0,,37,True
965328,0,28,0,0,141.625,206.0,,0,,28,True
965538,0,475,0,0,2806.1428571428573,3465.8571428571427,,0,,475,True
965540,0,807,0,0,3841.222222222222,4938.722222222223,,0,,807,False
965542,0,681,0,0,4020.0,5244.7692307692305,,0,,681,False
965544,0,1277,0,0,6053.923076923077,7982.307692307692,,0,,1277,False
965942,4,0,0,4,107.5,133.0,25.5,4,0.0,4,False
966158,3,34,0,3,373.0,403.11764705882354,15.0,3,0.0,37,True
966686,2,1,0,2,177.0,198.5,33.0,2,0.0,3,True
967204,0,3,0,0,5.0,9.0,,0,,3,True
967310,1,52,0,1,96.14285714285714,169.21428571428572,8.0,1,0.0,53,True
968150,4,91,0,4,925.1428571428571,1029.0,2.0,4,0.0,95,True
968232,1,0,0,1,114.0,127.0,13.0,1,0.0,1,False
968338,13,213,0,13,638.6315789473684,858.421052631579,19.166666666666668,13,0.0,226,True
968368,2,0,0,2,27.0,46.0,19.0,2,0.0,2,False
968520,5,0,0,5,33.0,38.0,5.0,5,0.0,5,False
969262,0,1,0,0,0.0,17.0,,0,,1,True
969268,0,5,0,0,70.5,94.5,,0,,5,True
969272,154,228,1,153,453.8666666666667,640.1666666666666,233.375,154,0.006493506493506494,382,True
