operator_id,inbound_attempts,inbound_records,total_inbound_wait_seconds,active_inbound_days,missed_inbound_calls,missed_inbound_rate,avg_inbound_wait_per_call_seconds,share_total_missed_calls,active_inbound_weeks,above_10pct_project_reference,exploratory_30plus_calls_view,outbound_calls,outbound_records,active_outbound_days,active_outbound_weeks,outbound_calls_per_active_day,total_assigned_calls,inbound_call_share,outbound_call_share
910594,0.0,,,,0.0,,,,,,,28.0,2.0,1.0,1.0,28.0,28.0,0.0,1.0
910902,0.0,,,,0.0,,,,,,,15.0,8.0,8.0,6.0,1.875,15.0,0.0,1.0
910926,0.0,,,,0.0,,,,,,,25.0,7.0,7.0,4.0,3.5714285714285716,25.0,0.0,1.0
910958,13.0,10.0,709.0,9.0,0.0,0.0,54.53846153846154,0.0,4.0,False,False,0.0,,,,,13.0,1.0,0.0
911102,27.0,20.0,822.0,18.0,3.0,0.1111111111111111,30.444444444444443,0.0032397408207343412,10.0,True,False,0.0,,,,,27.0,1.0,0.0
911104,1.0,1.0,13.0,1.0,0.0,0.0,13.0,0.0,1.0,False,False,0.0,,,,,1.0,1.0,0.0
911136,211.0,46.0,4230.0,45.0,1.0,0.004739336492890996,20.04739336492891,0.0010799136069114472,12.0,False,True,0.0,,,,,211.0,1.0,0.0
911138,289.0,56.0,5690.0,54.0,3.0,0.010380622837370242,19.688581314878892,0.0032397408207343412,12.0,False,True,0.0,,,,,289.0,1.0,0.0
911140,70.0,33.0,1840.0,32.0,2.0,0.02857142857142857,26.285714285714285,0.0021598272138228943,10.0,False,True,0.0,,,,,70.0,1.0,0.0
911142,20.0,14.0,923.0,13.0,2.0,0.1,46.15,0.0021598272138228943,8.0,False,False,0.0,,,,,20.0,1.0,0.0
911152,2.0,1.0,43.0,1.0,0.0,0.0,21.5,0.0,1.0,False,False,0.0,,,,,2.0,1.0,0.0
911214,2.0,2.0,36.0,2.0,0.0,0.0,18.0,0.0,2.0,False,False,0.0,,,,,2.0,1.0,0.0
911310,401.0,55.0,5504.0,53.0,3.0,0.007481296758104738,13.72568578553616,0.0032397408207343412,10.0,False,True,95.0,35.0,21.0,7.0,4.523809523809524,496.0,0.8084677419354839,0.19153225806451613
912010,144.0,52.0,2597.0,49.0,2.0,0.013888888888888888,18.03472222222222,0.0021598272138228943,11.0,False,True,0.0,,,,,144.0,1.0,0.0
912252,39.0,27.0,604.0,27.0,0.0,0.0,15.487179487179487,0.0,8.0,False,True,224.0,66.0,39.0,11.0,5.743589743589744,263.0,0.1482889733840304,0.8517110266159695
912296,173.0,47.0,2001.0,44.0,3.0,0.017341040462427744,11.566473988439306,0.0032397408207343412,10.0,False,True,483.0,76.0,40.0,10.0,12.075,656.0,0.26371951219512196,0.7362804878048781
912684,27.0,16.0,958.0,14.0,1.0,0.037037037037037035,35.48148148148148,0.0010799136069114472,7.0,False,False,0.0,,,,,27.0,1.0,0.0
912722,153.0,45.0,934.0,45.0,0.0,0.0,6.104575163398692,0.0,11.0,False,True,385.0,141.0,50.0,11.0,7.7,538.0,0.2843866171003718,0.7156133828996283
913474,2.0,1.0,74.0,1.0,0.0,0.0,37.0,0.0,1.0,False,False,8.0,3.0,2.0,1.0,4.0,10.0,0.2,0.8
913780,5.0,3.0,89.0,3.0,0.0,0.0,17.8,0.0,3.0,False,False,0.0,,,,,5.0,1.0,0.0
913788,793.0,66.0,12673.0,64.0,2.0,0.0025220680958385876,15.98108448928121,0.0021598272138228943,10.0,False,True,963.0,108.0,57.0,11.0,16.894736842105264,1756.0,0.4515945330296128,0.5484054669703873
913868,19.0,1.0,48.0,1.0,0.0,0.0,2.526315789473684,0.0,1.0,False,False,18.0,3.0,2.0,2.0,9.0,37.0,0.5135135135135135,0.4864864864864865
913886,2.0,2.0,27.0,2.0,1.0,0.5,13.5,0.0010799136069114472,2.0,True,False,0.0,,,,,2.0,1.0,0.0
913938,4766.0,77.0,40577.0,64.0,14.0,0.0029374737725556023,8.513848090642048,0.01511879049676026,11.0,False,True,408.0,71.0,40.0,11.0,10.2,5174.0,0.9211441824507152,0.07885581754928489
913942,2467.0,85.0,29573.0,57.0,52.0,0.02107823267126064,11.987434130522903,0.056155507559395246,11.0,False,True,440.0,50.0,25.0,9.0,17.6,2907.0,0.8486412108703131,0.15135878912968695
913984,1.0,1.0,17.0,1.0,0.0,0.0,17.0,0.0,1.0,False,False,6.0,2.0,1.0,1.0,6.0,7.0,0.14285714285714285,0.8571428571428571
914036,0.0,,,,0.0,,,,,,,18.0,3.0,2.0,1.0,9.0,18.0,0.0,1.0
914050,12.0,10.0,102.0,10.0,0.0,0.0,8.5,0.0,6.0,False,False,387.0,40.0,21.0,7.0,18.428571428571427,399.0,0.03007518796992481,0.9699248120300752
914052,0.0,,,,0.0,,,,,,,1368.0,86.0,46.0,9.0,29.73913043478261,1368.0,0.0,1.0
914168,1.0,1.0,11.0,1.0,0.0,0.0,11.0,0.0,1.0,False,False,10.0,5.0,4.0,2.0,2.5,11.0,0.09090909090909091,0.9090909090909091
914170,12.0,5.0,143.0,5.0,0.0,0.0,11.916666666666666,0.0,3.0,False,False,4.0,3.0,2.0,2.0,2.0,16.0,0.75,0.25
914172,6.0,2.0,69.0,2.0,0.0,0.0,11.5,0.0,2.0,False,False,0.0,,,,,6.0,1.0,0.0
914238,0.0,,,,0.0,,,,,,,335.0,34.0,24.0,10.0,13.958333333333334,335.0,0.0,1.0
914240,0.0,,,,0.0,,,,,,,46.0,8.0,4.0,3.0,11.5,46.0,0.0,1.0
914256,24.0,15.0,368.0,15.0,0.0,0.0,15.333333333333334,0.0,7.0,False,False,1.0,1.0,1.0,1.0,1.0,25.0,0.96,0.04
914266,0.0,,,,0.0,,,,,,,5.0,3.0,2.0,2.0,2.5,5.0,0.0,1.0
914272,0.0,,,,0.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
914338,0.0,,,,0.0,,,,,,,48.0,12.0,6.0,5.0,8.0,48.0,0.0,1.0
914348,0.0,,,,0.0,,,,,,,6.0,4.0,4.0,3.0,1.5,6.0,0.0,1.0
914426,3.0,3.0,69.0,3.0,0.0,0.0,23.0,0.0,3.0,False,False,4.0,2.0,1.0,1.0,4.0,7.0,0.42857142857142855,0.5714285714285714
914440,30.0,19.0,573.0,18.0,1.0,0.03333333333333333,19.1,0.0010799136069114472,9.0,False,True,1.0,1.0,1.0,1.0,1.0,31.0,0.967741935483871,0.03225806451612903
914626,0.0,,,,0.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
914630,19.0,12.0,238.0,12.0,0.0,0.0,12.526315789473685,0.0,7.0,False,False,136.0,36.0,23.0,10.0,5.913043478260869,155.0,0.12258064516129032,0.8774193548387097
914636,3.0,2.0,28.0,2.0,0.0,0.0,9.333333333333334,0.0,2.0,False,False,15.0,9.0,6.0,4.0,2.5,18.0,0.16666666666666666,0.8333333333333334
914816,0.0,,,,0.0,,,,,,,7.0,7.0,4.0,4.0,1.75,7.0,0.0,1.0
914842,6.0,6.0,113.0,6.0,0.0,0.0,18.833333333333332,0.0,5.0,False,False,0.0,,,,,6.0,1.0,0.0
914848,2.0,2.0,37.0,2.0,0.0,0.0,18.5,0.0,2.0,False,False,15.0,5.0,3.0,2.0,5.0,17.0,0.11764705882352941,0.8823529411764706
914870,5.0,4.0,84.0,4.0,0.0,0.0,16.8,0.0,3.0,False,False,4.0,2.0,1.0,1.0,4.0,9.0,0.5555555555555556,0.4444444444444444
915358,0.0,,,,0.0,,,,,,,253.0,64.0,37.0,11.0,6.837837837837838,253.0,0.0,1.0
915360,0.0,,,,0.0,,,,,,,271.0,77.0,41.0,11.0,6.609756097560975,271.0,0.0,1.0
915504,0.0,,,,0.0,,,,,,,33.0,7.0,4.0,2.0,8.25,33.0,0.0,1.0
915556,185.0,61.0,1218.0,58.0,3.0,0.016216216216216217,6.583783783783784,0.0032397408207343412,11.0,False,True,2110.0,136.0,66.0,11.0,31.96969696969697,2295.0,0.08061002178649238,0.9193899782135077
915558,0.0,,,,0.0,,,,,,,161.0,25.0,12.0,5.0,13.416666666666666,161.0,0.0,1.0
915614,2.0,1.0,56.0,1.0,0.0,0.0,28.0,0.0,1.0,False,False,62.0,17.0,10.0,5.0,6.2,64.0,0.03125,0.96875
915958,11.0,6.0,223.0,6.0,0.0,0.0,20.272727272727273,0.0,3.0,False,False,19.0,9.0,4.0,2.0,4.75,30.0,0.36666666666666664,0.6333333333333333
916424,404.0,35.0,4160.0,32.0,3.0,0.007425742574257425,10.297029702970297,0.0032397408207343412,6.0,False,True,141.0,41.0,23.0,6.0,6.130434782608695,545.0,0.7412844036697248,0.25871559633027524
916596,0.0,,,,0.0,,,,,,,30.0,3.0,2.0,2.0,15.0,30.0,0.0,1.0
916618,52.0,30.0,1062.0,30.0,0.0,0.0,20.423076923076923,0.0,9.0,False,True,105.0,27.0,16.0,4.0,6.5625,157.0,0.33121019108280253,0.6687898089171974
917234,5.0,5.0,69.0,5.0,0.0,0.0,13.8,0.0,4.0,False,False,1174.0,56.0,28.0,8.0,41.92857142857143,1179.0,0.004240882103477523,0.9957591178965225
917252,6.0,3.0,249.0,3.0,0.0,0.0,41.5,0.0,2.0,False,False,12.0,9.0,6.0,2.0,2.0,18.0,0.3333333333333333,0.6666666666666666
917378,2.0,2.0,25.0,2.0,0.0,0.0,12.5,0.0,1.0,False,False,14.0,6.0,4.0,2.0,3.5,16.0,0.125,0.875
917446,0.0,,,,0.0,,,,,,,15.0,9.0,6.0,3.0,2.5,15.0,0.0,1.0
917680,2.0,2.0,200.0,2.0,0.0,0.0,100.0,0.0,2.0,False,False,43.0,13.0,8.0,3.0,5.375,45.0,0.044444444444444446,0.9555555555555556
917682,0.0,,,,0.0,,,,,,,7.0,2.0,1.0,1.0,7.0,7.0,0.0,1.0
917846,3.0,2.0,25.0,2.0,0.0,0.0,8.333333333333334,0.0,2.0,False,False,32.0,10.0,7.0,4.0,4.571428571428571,35.0,0.08571428571428572,0.9142857142857143
917850,166.0,48.0,2815.0,46.0,1.0,0.006024096385542169,16.957831325301203,0.0010799136069114472,10.0,False,True,162.0,75.0,41.0,10.0,3.951219512195122,328.0,0.5060975609756098,0.49390243902439024
917852,375.0,47.0,7134.0,46.0,1.0,0.0026666666666666666,19.024,0.0010799136069114472,10.0,False,True,1017.0,100.0,47.0,10.0,21.638297872340427,1392.0,0.26939655172413796,0.7306034482758621
917856,3.0,2.0,33.0,2.0,0.0,0.0,11.0,0.0,2.0,False,False,74.0,30.0,24.0,9.0,3.0833333333333335,77.0,0.03896103896103896,0.961038961038961
917858,1.0,1.0,14.0,1.0,0.0,0.0,14.0,0.0,1.0,False,False,2.0,1.0,1.0,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
917876,8.0,7.0,108.0,7.0,0.0,0.0,13.5,0.0,4.0,False,False,2.0,2.0,2.0,2.0,1.0,10.0,0.8,0.2
917890,0.0,,,,0.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
918390,0.0,,,,0.0,,,,,,,246.0,72.0,62.0,10.0,3.967741935483871,246.0,0.0,1.0
918436,34.0,20.0,632.0,19.0,1.0,0.029411764705882353,18.58823529411765,0.0010799136069114472,8.0,False,True,728.0,26.0,13.0,5.0,56.0,762.0,0.04461942257217848,0.9553805774278216
918452,0.0,,,,0.0,,,,,,,313.0,95.0,41.0,10.0,7.634146341463414,313.0,0.0,1.0
918888,8.0,8.0,75.0,7.0,1.0,0.125,9.375,0.0010799136069114472,7.0,True,False,3.0,3.0,3.0,3.0,1.0,11.0,0.7272727272727273,0.2727272727272727
918956,2.0,2.0,69.0,2.0,0.0,0.0,34.5,0.0,1.0,False,False,17.0,8.0,4.0,2.0,4.25,19.0,0.10526315789473684,0.8947368421052632
918958,1.0,1.0,37.0,1.0,0.0,0.0,37.0,0.0,1.0,False,False,8.0,3.0,1.0,1.0,8.0,9.0,0.1111111111111111,0.8888888888888888
918978,744.0,44.0,7345.0,41.0,4.0,0.005376344086021506,9.87231182795699,0.004319654427645789,10.0,False,True,1239.0,89.0,45.0,9.0,27.533333333333335,1983.0,0.3751891074130106,0.6248108925869894
918986,566.0,40.0,5485.0,40.0,0.0,0.0,9.690812720848056,0.0,10.0,False,True,1397.0,90.0,45.0,9.0,31.044444444444444,1963.0,0.28833418237391745,0.7116658176260825
918988,1.0,1.0,13.0,1.0,0.0,0.0,13.0,0.0,1.0,False,False,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5
919126,0.0,,,,0.0,,,,,,,291.0,20.0,10.0,4.0,29.1,291.0,0.0,1.0
919128,0.0,,,,0.0,,,,,,,388.0,9.0,5.0,3.0,77.6,388.0,0.0,1.0
919162,0.0,,,,0.0,,,,,,,2757.0,31.0,16.0,4.0,172.3125,2757.0,0.0,1.0
919164,648.0,14.0,4023.0,9.0,3.0,0.004629629629629629,6.208333333333333,0.0032397408207343412,3.0,False,True,10.0,8.0,6.0,3.0,1.6666666666666667,658.0,0.9848024316109423,0.015197568389057751
919166,993.0,14.0,5624.0,10.0,6.0,0.006042296072507553,5.663645518630413,0.0064794816414686825,4.0,False,True,20.0,10.0,8.0,4.0,2.5,1013.0,0.9802566633761106,0.019743336623889437
919188,0.0,,,,0.0,,,,,,,831.0,12.0,7.0,2.0,118.71428571428571,831.0,0.0,1.0
919190,2.0,2.0,22.0,2.0,0.0,0.0,11.0,0.0,2.0,False,False,83.0,3.0,2.0,2.0,41.5,85.0,0.023529411764705882,0.9764705882352941
919192,0.0,,,,0.0,,,,,,,2158.0,32.0,16.0,4.0,134.875,2158.0,0.0,1.0
919194,0.0,,,,0.0,,,,,,,1295.0,34.0,18.0,4.0,71.94444444444444,1295.0,0.0,1.0
919196,0.0,,,,0.0,,,,,,,2713.0,34.0,17.0,4.0,159.58823529411765,2713.0,0.0,1.0
919198,0.0,,,,0.0,,,,,,,1066.0,21.0,11.0,4.0,96.9090909090909,1066.0,0.0,1.0
919200,0.0,,,,0.0,,,,,,,1242.0,26.0,12.0,4.0,103.5,1242.0,0.0,1.0
919202,0.0,,,,0.0,,,,,,,2433.0,36.0,18.0,4.0,135.16666666666666,2433.0,0.0,1.0
919204,1167.0,17.0,9366.0,10.0,9.0,0.007712082262210797,8.025706940874036,0.009719222462203024,4.0,False,True,9.0,7.0,5.0,3.0,1.8,1176.0,0.9923469387755102,0.007653061224489796
919206,926.0,19.0,7373.0,11.0,9.0,0.009719222462203024,7.962203023758099,0.009719222462203024,4.0,False,True,1.0,1.0,1.0,1.0,1.0,927.0,0.9989212513484358,0.0010787486515641855
919214,18.0,10.0,511.0,10.0,0.0,0.0,28.38888888888889,0.0,5.0,False,False,1.0,1.0,1.0,1.0,1.0,19.0,0.9473684210526315,0.05263157894736842
919218,21.0,10.0,283.0,8.0,1.0,0.047619047619047616,13.476190476190476,0.0010799136069114472,4.0,False,False,287.0,36.0,16.0,4.0,17.9375,308.0,0.06818181818181818,0.9318181818181818
919302,0.0,,,,0.0,,,,,,,2312.0,33.0,17.0,4.0,136.0,2312.0,0.0,1.0
919306,0.0,,,,0.0,,,,,,,1504.0,25.0,13.0,4.0,115.6923076923077,1504.0,0.0,1.0
919310,0.0,,,,0.0,,,,,,,2077.0,43.0,23.0,4.0,90.30434782608695,2077.0,0.0,1.0
919314,0.0,,,,0.0,,,,,,,2416.0,28.0,14.0,4.0,172.57142857142858,2416.0,0.0,1.0
919318,0.0,,,,0.0,,,,,,,1813.0,30.0,15.0,4.0,120.86666666666666,1813.0,0.0,1.0
919362,0.0,,,,0.0,,,,,,,2326.0,28.0,14.0,4.0,166.14285714285714,2326.0,0.0,1.0
919364,0.0,,,,0.0,,,,,,,4820.0,41.0,21.0,4.0,229.52380952380952,4820.0,0.0,1.0
919370,0.0,,,,0.0,,,,,,,1324.0,24.0,12.0,4.0,110.33333333333333,1324.0,0.0,1.0
919372,0.0,,,,0.0,,,,,,,1563.0,26.0,13.0,4.0,120.23076923076923,1563.0,0.0,1.0
919374,0.0,,,,0.0,,,,,,,2021.0,28.0,14.0,4.0,144.35714285714286,2021.0,0.0,1.0
919376,0.0,,,,0.0,,,,,,,1284.0,23.0,11.0,4.0,116.72727272727273,1284.0,0.0,1.0
919378,0.0,,,,0.0,,,,,,,1114.0,16.0,8.0,4.0,139.25,1114.0,0.0,1.0
919382,0.0,,,,0.0,,,,,,,1629.0,23.0,12.0,4.0,135.75,1629.0,0.0,1.0
919390,0.0,,,,0.0,,,,,,,721.0,14.0,7.0,3.0,103.0,721.0,0.0,1.0
919418,0.0,,,,0.0,,,,,,,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0
919456,0.0,,,,0.0,,,,,,,1147.0,24.0,12.0,4.0,95.58333333333333,1147.0,0.0,1.0
919464,0.0,,,,0.0,,,,,,,1289.0,25.0,13.0,4.0,99.15384615384616,1289.0,0.0,1.0
919476,0.0,,,,0.0,,,,,,,1871.0,28.0,14.0,4.0,133.64285714285714,1871.0,0.0,1.0
919482,0.0,,,,0.0,,,,,,,1392.0,22.0,11.0,4.0,126.54545454545455,1392.0,0.0,1.0
919490,0.0,,,,0.0,,,,,,,1668.0,25.0,13.0,4.0,128.30769230769232,1668.0,0.0,1.0
919504,0.0,,,,0.0,,,,,,,1971.0,24.0,12.0,3.0,164.25,1971.0,0.0,1.0
919536,2.0,2.0,18.0,2.0,0.0,0.0,9.0,0.0,2.0,False,False,8.0,5.0,3.0,2.0,2.6666666666666665,10.0,0.2,0.8
919552,1089.0,66.0,37076.0,63.0,1.0,0.0009182736455463728,34.045913682277316,0.0010799136069114472,10.0,False,True,63.0,40.0,34.0,9.0,1.8529411764705883,1152.0,0.9453125,0.0546875
919554,1182.0,76.0,38240.0,64.0,11.0,0.009306260575296108,32.35194585448392,0.011879049676025918,10.0,False,True,11.0,8.0,8.0,6.0,1.375,1193.0,0.9907795473595976,0.009220452640402346
919790,1578.0,61.0,52875.0,59.0,0.0,0.0,33.50760456273764,0.0,10.0,False,True,23.0,13.0,12.0,6.0,1.9166666666666667,1601.0,0.985633978763273,0.014366021236727046
919792,750.0,57.0,22642.0,56.0,1.0,0.0013333333333333333,30.189333333333334,0.0010799136069114472,10.0,False,True,68.0,38.0,31.0,9.0,2.193548387096774,818.0,0.9168704156479217,0.08312958435207823
919794,1136.0,32.0,32236.0,31.0,1.0,0.0008802816901408451,28.37676056338028,0.0010799136069114472,9.0,False,True,21.0,10.0,9.0,6.0,2.3333333333333335,1157.0,0.9818496110630942,0.018150388936905792
919896,5.0,4.0,70.0,3.0,1.0,0.2,14.0,0.0010799136069114472,3.0,True,False,0.0,,,,,5.0,1.0,0.0
919906,0.0,,,,0.0,,,,,,,1497.0,34.0,16.0,4.0,93.5625,1497.0,0.0,1.0
919910,0.0,,,,0.0,,,,,,,327.0,24.0,12.0,4.0,27.25,327.0,0.0,1.0
919956,12.0,12.0,129.0,11.0,0.0,0.0,10.75,0.0,5.0,False,False,0.0,,,,,12.0,1.0,0.0
919958,2.0,1.0,35.0,1.0,0.0,0.0,17.5,0.0,1.0,False,False,0.0,,,,,2.0,1.0,0.0
919994,20.0,12.0,834.0,12.0,0.0,0.0,41.7,0.0,6.0,False,False,0.0,,,,,20.0,1.0,0.0
920146,0.0,,,,0.0,,,,,,,84.0,34.0,16.0,5.0,5.25,84.0,0.0,1.0
920414,0.0,,,,0.0,,,,,,,1266.0,20.0,10.0,3.0,126.6,1266.0,0.0,1.0
920416,0.0,,,,0.0,,,,,,,1576.0,27.0,14.0,4.0,112.57142857142857,1576.0,0.0,1.0
920666,178.0,41.0,1628.0,40.0,1.0,0.0056179775280898875,9.146067415730338,0.0010799136069114472,10.0,False,True,264.0,59.0,39.0,10.0,6.769230769230769,442.0,0.40271493212669685,0.5972850678733032
920706,68.0,27.0,1626.0,25.0,6.0,0.08823529411764706,23.91176470588235,0.0064794816414686825,9.0,False,True,140.0,43.0,25.0,9.0,5.6,208.0,0.3269230769230769,0.6730769230769231
920720,114.0,35.0,1775.0,35.0,0.0,0.0,15.570175438596491,0.0,9.0,False,True,200.0,60.0,38.0,9.0,5.2631578947368425,314.0,0.3630573248407643,0.6369426751592356
920726,58.0,22.0,846.0,22.0,1.0,0.017241379310344827,14.586206896551724,0.0010799136069114472,6.0,False,True,52.0,28.0,21.0,6.0,2.4761904761904763,110.0,0.5272727272727272,0.4727272727272727
920728,201.0,37.0,3255.0,34.0,4.0,0.01990049751243781,16.19402985074627,0.004319654427645789,9.0,False,True,99.0,36.0,26.0,9.0,3.8076923076923075,300.0,0.67,0.33
920732,116.0,24.0,1652.0,24.0,0.0,0.0,14.241379310344827,0.0,9.0,False,True,157.0,38.0,23.0,8.0,6.826086956521739,273.0,0.4249084249084249,0.575091575091575
920838,65.0,24.0,760.0,24.0,0.0,0.0,11.692307692307692,0.0,6.0,False,True,172.0,49.0,33.0,7.0,5.212121212121212,237.0,0.2742616033755274,0.7257383966244726
920852,192.0,40.0,2083.0,38.0,2.0,0.010416666666666666,10.848958333333334,0.0021598272138228943,7.0,False,True,277.0,61.0,37.0,7.0,7.486486486486487,469.0,0.4093816631130064,0.5906183368869936
920874,33.0,19.0,913.0,19.0,0.0,0.0,27.666666666666668,0.0,9.0,False,True,0.0,,,,,33.0,1.0,0.0
920902,48.0,24.0,2126.0,23.0,1.0,0.020833333333333332,44.291666666666664,0.0010799136069114472,8.0,False,True,17.0,9.0,9.0,6.0,1.8888888888888888,65.0,0.7384615384615385,0.26153846153846155
920928,0.0,,,,0.0,,,,,,,15.0,9.0,5.0,2.0,3.0,15.0,0.0,1.0
920930,1.0,1.0,62.0,1.0,0.0,0.0,62.0,0.0,1.0,False,False,0.0,,,,,1.0,1.0,0.0
920982,51.0,27.0,1302.0,27.0,0.0,0.0,25.529411764705884,0.0,9.0,False,True,0.0,,,,,51.0,1.0,0.0
921062,113.0,34.0,1253.0,34.0,0.0,0.0,11.08849557522124,0.0,7.0,False,True,6.0,3.0,2.0,2.0,3.0,119.0,0.9495798319327731,0.05042016806722689
921102,13.0,9.0,264.0,9.0,0.0,0.0,20.307692307692307,0.0,7.0,False,False,15.0,10.0,8.0,6.0,1.875,28.0,0.4642857142857143,0.5357142857142857
921104,6.0,4.0,123.0,4.0,0.0,0.0,20.5,0.0,4.0,False,False,9.0,3.0,2.0,1.0,4.5,15.0,0.4,0.6
921116,0.0,,,,0.0,,,,,,,102.0,50.0,25.0,7.0,4.08,102.0,0.0,1.0
921306,398.0,47.0,8417.0,43.0,4.0,0.010050251256281407,21.14824120603015,0.004319654427645789,10.0,False,True,542.0,79.0,42.0,10.0,12.904761904761905,940.0,0.42340425531914894,0.5765957446808511
921316,0.0,,,,0.0,,,,,,,80.0,37.0,21.0,9.0,3.8095238095238093,80.0,0.0,1.0
921318,2323.0,55.0,33848.0,44.0,6.0,0.002582866982350409,14.57081360309944,0.0064794816414686825,9.0,False,True,2560.0,96.0,44.0,10.0,58.18181818181818,4883.0,0.47573213188613556,0.5242678681138644
921320,79.0,21.0,1801.0,20.0,1.0,0.012658227848101266,22.79746835443038,0.0010799136069114472,6.0,False,True,269.0,39.0,21.0,6.0,12.80952380952381,348.0,0.22701149425287356,0.7729885057471264
921574,0.0,,,,0.0,,,,,,,1506.0,22.0,11.0,4.0,136.9090909090909,1506.0,0.0,1.0
921584,0.0,,,,0.0,,,,,,,1266.0,27.0,14.0,4.0,90.42857142857143,1266.0,0.0,1.0
921592,0.0,,,,0.0,,,,,,,1602.0,24.0,12.0,4.0,133.5,1602.0,0.0,1.0
921594,0.0,,,,0.0,,,,,,,1078.0,18.0,9.0,4.0,119.77777777777777,1078.0,0.0,1.0
921596,0.0,,,,0.0,,,,,,,1270.0,22.0,11.0,4.0,115.45454545454545,1270.0,0.0,1.0
921814,42.0,5.0,283.0,4.0,4.0,0.09523809523809523,6.738095238095238,0.004319654427645789,2.0,False,True,43.0,17.0,9.0,4.0,4.777777777777778,85.0,0.49411764705882355,0.5058823529411764
921818,1808.0,70.0,19001.0,60.0,10.0,0.0055309734513274336,10.509402654867257,0.01079913606911447,9.0,False,True,2106.0,127.0,60.0,9.0,35.1,3914.0,0.4619315278487481,0.5380684721512519
922114,1.0,1.0,61.0,1.0,0.0,0.0,61.0,0.0,1.0,False,False,11.0,6.0,5.0,2.0,2.2,12.0,0.08333333333333333,0.9166666666666666
922142,0.0,,,,0.0,,,,,,,733.0,104.0,52.0,10.0,14.096153846153847,733.0,0.0,1.0
922154,2.0,2.0,18.0,2.0,0.0,0.0,9.0,0.0,2.0,False,False,0.0,,,,,2.0,1.0,0.0
922356,18.0,9.0,472.0,9.0,0.0,0.0,26.22222222222222,0.0,4.0,False,False,0.0,,,,,18.0,1.0,0.0
922428,27.0,16.0,228.0,16.0,0.0,0.0,8.444444444444445,0.0,5.0,False,False,204.0,52.0,24.0,5.0,8.5,231.0,0.11688311688311688,0.8831168831168831
922474,63.0,16.0,507.0,16.0,0.0,0.0,8.047619047619047,0.0,4.0,False,True,211.0,47.0,17.0,4.0,12.411764705882353,274.0,0.22992700729927007,0.7700729927007299
922476,0.0,,,,0.0,,,,,,,196.0,42.0,13.0,4.0,15.076923076923077,196.0,0.0,1.0
922486,1.0,1.0,8.0,1.0,0.0,0.0,8.0,0.0,1.0,False,False,5.0,4.0,4.0,3.0,1.25,6.0,0.16666666666666666,0.8333333333333334
922698,4.0,2.0,43.0,1.0,0.0,0.0,10.75,0.0,1.0,False,False,12.0,5.0,3.0,2.0,4.0,16.0,0.25,0.75
922710,0.0,,,,0.0,,,,,,,1590.0,24.0,12.0,4.0,132.5,1590.0,0.0,1.0
923250,0.0,,,,0.0,,,,,,,148.0,19.0,19.0,5.0,7.7894736842105265,148.0,0.0,1.0
923254,1.0,1.0,45.0,1.0,0.0,0.0,45.0,0.0,1.0,False,False,9.0,3.0,3.0,3.0,3.0,10.0,0.1,0.9
923526,901.0,63.0,7000.0,60.0,2.0,0.0022197558268590455,7.769145394006659,0.0021598272138228943,9.0,False,True,1832.0,120.0,60.0,9.0,30.533333333333335,2733.0,0.3296743505305525,0.6703256494694475
923528,119.0,48.0,2877.0,46.0,2.0,0.01680672268907563,24.176470588235293,0.0021598272138228943,9.0,False,True,638.0,78.0,42.0,9.0,15.19047619047619,757.0,0.1571994715984148,0.8428005284015853
923646,1.0,1.0,19.0,1.0,0.0,0.0,19.0,0.0,1.0,False,False,0.0,,,,,1.0,1.0,0.0
923666,0.0,,,,0.0,,,,,,,1805.0,33.0,16.0,3.0,112.8125,1805.0,0.0,1.0
923744,1.0,1.0,5.0,1.0,0.0,0.0,5.0,0.0,1.0,False,False,0.0,,,,,1.0,1.0,0.0
923944,41.0,28.0,482.0,28.0,0.0,0.0,11.75609756097561,0.0,9.0,False,True,0.0,,,,,41.0,1.0,0.0
924356,0.0,,,,0.0,,,,,,,262.0,67.0,27.0,9.0,9.703703703703704,262.0,0.0,1.0
924370,0.0,,,,0.0,,,,,,,14.0,11.0,10.0,5.0,1.4,14.0,0.0,1.0
924544,104.0,34.0,686.0,34.0,0.0,0.0,6.596153846153846,0.0,9.0,False,True,13.0,10.0,9.0,6.0,1.4444444444444444,117.0,0.8888888888888888,0.1111111111111111
924546,44.0,23.0,701.0,22.0,1.0,0.022727272727272728,15.931818181818182,0.0010799136069114472,7.0,False,True,71.0,31.0,23.0,9.0,3.0869565217391304,115.0,0.3826086956521739,0.6173913043478261
924572,0.0,,,,0.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
924614,6.0,4.0,37.0,4.0,0.0,0.0,6.166666666666667,0.0,4.0,False,False,16.0,2.0,2.0,2.0,8.0,22.0,0.2727272727272727,0.7272727272727273
924662,1.0,1.0,20.0,1.0,0.0,0.0,20.0,0.0,1.0,False,False,0.0,,,,,1.0,1.0,0.0
